title,date,description
A deep dive into Coingecko’s top coins: SHIB vs. Floki vs. Cutoshi,2024-10-17 09:25:00,"As ‘Uptober’ nears, investors are pivoting from Shiba Inu and Floki to the promising Cutoshi, which is gaining traction and could rival major tokens. #sponsored"
Trump-endorsed WLFI falls short of $300m target,2024-10-16 17:28:00,"World Liberty Financial, a decentralized finance project backed by the Trump family, has sold only 4% of its public token offering after technical glitches stalled its launch. Within 24 hours of WLFI’s launch, the Trump-supported real-world asset protocol raised around…"
Polymarket: Trump’s lead over Harris up to 15%,2024-10-15 23:30:00,"Polymarket betting data showed the biggest lead former President Donald Trump has boasted over Kamala Harris since she joined the race. Less than three weeks before the U.S. presidential election, Polymarket users bet on an approximate 58% chance that Republican…"
Mint Blockchain secures $1.35m grant from Optimism to boost NFT innovations,2024-10-15 11:21:00,"Ethereum L2 network for the NFT industry, Mint Blockchain received a grant of 750,000 OP tokens ($1.35 million) from Optimism Governance in the 28th cycle of Optimism Grants. On Oct. 15, Mint Blockchain announced in an X post that Optimism(OP)…"
Unichain could raise $468m a year for Uniswap Labs and UNI token holders: DeFi Report,2024-10-15 09:38:00,"Founder of DeFi Report, Michael Nadeau, concluded that Uniswap’s upcoming layer 2 solution, Unichain, could bring in more value for Uniswap Labs and its token holders. In an Oct. 14 X post, Michael Nadeau, the founder of DeFi Report, stated…"
Mantra retests all-time high amid OM airdrop hype and mainnet launch anticipation,2024-10-11 09:27:00,"Mantra (OM), a blockchain network focused on real-world asset tokenization, retested its all-time high on Oct. 10, surging 9.2% to reach $1.46. The altcoin’s market capitalization crossed $1.2 billion, with daily trading volumes around $56 million, predominantly concentrated on Binance…"
DTX Exchange’s 3.8m presale shines: Experts say it could outperform DOGE,2024-10-10 15:09:00,"Dogecoin is experiencing a new stress test as the market conditions recover. Meanwhile, this 25x altcoin is eyeing 1,000% gains against meme coins. #partnercontent"
Put developers at the center of web3 | Opinion,2024-10-10 11:03:00,"Web3 has made enormous progress in its mission to build a more open successor to web2, but we need to do more for devs to succeed."
Trump-backed World Liberty Financial wants to build on Aave platform,2024-10-10 09:35:00,Donald Trump’s crypto project World Liberty Financial submitted a governance proposal to build an instance on the DeFi protocol Aave. World Liberty Financial announced through an Oct. 9 governance proposal that it wants to launch its service as an Aave…
"Altcoins that could challenge Binance dominance in 2025: SOL, TON, LNEX",2024-10-10 09:07:00,"As top DeFi coins like Solana and Toncoin gain momentum, Lunex Network is emerging as a strong competitor with 18x growth potential, set to challenge the DeFi giants in 2025. #partnercontent"
"XRP, Lunex Network, SOL attract investors with millionaire potential",2024-10-09 15:00:00,"Some analysts think that Ripple, Lunex Network, and Solana are promising crypto coins that have the potential to make investors the next crypto millionaires. #partnercontent"
"Investors target SOL, APTOS, FXGuys for the bull cycle",2024-10-09 11:30:00,"As the crypto bull cycle nears, Solana, Aptos, and FXGuys stand out for their unique growth potential, with FXGuys gaining attention in the PropFi space. #partnercontent"
"4.6m EIGEN entered the exchanges, profit-taking could be on the way",2024-10-09 09:37:00,"The native token of the Ethereum-based restaking protocol, EigenLayer, regained upward momentum, closing the gap with its all-time high. EigenLayer (EIGEN) is up 17% in the past 24 hours and is trading at $4.07 at the time of writing. Its…"
BingX returns to normal operations after $43m hack,2024-10-08 16:51:00,"BingX announced that normalcy had returned to its embattled crypto exchange, but some users highlighted unresolved issues concerning the KOKO cryptocurrency. According to Vivien Lin, BingX’s chief product officer, the digital asset trading platform has resolved most of the issues…"
SUI price set for new ATH amid native USDC launch,2024-10-08 16:09:00,Sui received a major boost after stablecoin issuer Circle announced support for native USDC on the layer-1 blockchain platform’s mainnet. Circle announced native USDC (USDC) was live on Sui (SUI) on Oct. 8. Also notable for Sui on the day…
"Altcoins to buy before the market explodes in October: SOL, FLOKI, CUTO",2024-10-08 15:00:00,"Discover the top altcoins to invest in before the market potentially explodes this October, featuring Solana, Floki, and Cutoshi. #sponsored"
DeBridge introduces Hooks for real-time data transfer across DeFi,2024-10-08 14:29:00,"Cross-chain interoperability protocol deBridge has launched deBridge Hooks to enable real-time, multi-chain data transfer across the decentralized finance ecosystem. DdeBridge introduced the new feature in an Oct. 8 announcement, noting that the deBridge Hooks rollout will benefit developers and protocols…"
DTX emerges as last Bullish hope amid ADA token unlock & Ripple’s 10% downfall,2024-10-07 22:00:00,"As Cardano and Ripple falter, investors flock to DTX Exchange, a top hybrid platform with strong security and opportunities. #partnercontent"
This Ethereum token might see memecoin price surge like PEPE and SHIB,2024-10-06 04:44:00,"Memecoins can turn small investments into millions, and Rollblock’s GambleFi protocol could spark a 100x return for its Ethereum token. #partnercontent"
Cab driver set to retire after investing in DTX Exchange,2024-10-03 09:56:00,"DTX Exchange stands out as a promising hybrid platform with significant upside, potentially outpacing top altcoins like Dogecoin and Ripple. #partnercontent"
"Phishing attacks, private key leaks resulted in $668m stolen in Q3: CertiK",2024-10-03 08:17:00,"In Q3, threat actors stole over $750 million worth of cryptocurrency across 150+ security incidents, marking a 9.5% increase in value lost despite 27 fewer incidents compared to Q2. Phishing attacks and private key compromises were significant contributors to over…"
Top 3 cryptos ready to soar 555x in the next bull run,2024-10-02 18:57:00,"The digital currency landscape is ripe for gains, with three cryptocurrencies set for explosive growth as market excitement builds. #partnercontent"
"New Solana memecoin expected to surge 18,000%",2024-10-02 07:29:00,"While SOL, WIF, and BONK show limited short-term potential, DOGEN aims for a 700% growth in presale, promising luxury and community perks. #partnercontent"
Top trader says Crypto All-Stars can 10X after raising $1.8M through ICO,2024-10-01 20:00:00,"Crypto All-Stars presale nears $2M, enabling users to stake memecoins for passive rewards. Industry leaders take notice. #partnercontent"
"ETH and SOL holders see price predictions rise, Lunex Network set for 1800% surge",2024-10-01 12:17:00,"Ethereum and Solana see 4% price target hikes, while Lunex Network eyes an 18x presale boost and 50x post-ICO surge. #partnercontent"
"Crypto losses to hacks surpass $120m in September, PeckShield says",2024-10-01 06:57:00,"Crypto hacks in September resulted in over $120 million in losses, with the top incidents targeting platforms like BingX, Penpie, and Indodax. The crypto space has surpassed more than $120 million in losses in September due to more than 20…"
FTX Token price prediction: FTT sees 50% breakout and anticipates more gains this October,2024-09-30 16:39:00,"FTT, the token of bankrupt FTX, rallies 50% today. Can it sustain gains in October? Plus, Crypto All-Stars’ new “MemeVault” launches. #partnercontent"
Zilliqa announces permanent fix after latest bug halts block production,2024-09-30 11:10:00,"Zilliqa developers have announced a permanent fix for a bug that compelled the blockchain to halt transactions over the weekend. In their latest X post, Zilliqa developers clarified that they were working on fixing a bug that prevented the blockchain…"
The future of crypto security: Trustless MPC is the next big thing | Opinion,2024-09-30 11:04:00,"Trustless multi-party computation represents the future of digital asset security, offering an unparalleled level of protection."
Solana and BNB post shy gains while investors add more DTX Exchange amid presale window,2024-09-28 15:00:00,DTX Exchange is outperforming gains recorded by Solana and Binance Coin amid recent market developments. #partnercontent
"Crypto staking platform Bedrock exploited via a bug, users can swap 1 ETH for 1 BTC",2024-09-27 08:11:00,"Staking protocol Bedrock confirmed their platform was infiltrated by a bug involving uniBTC, which allowed users to exchange a uniBTC with an ETH token. Bedrock announced through an X post on Sept. 27 that they are aware of the security…"
Traders are stacking this new crypto ahead of a potential 2025 bull run,2024-09-26 17:11:00,"Crypto All-Stars, a new memecoin in presale, has raised over $1.6M by introducing DeFi tech to memecoins. #partnercontent"
"Clock ticking for DTX stage 3 as $2.8m raised from TON, XRP whales",2024-09-26 15:00:00,"As DTX Exchange’s presale stage 3 nears completion, Toncoin and Ripple whales jump in, pushing the total raised amount up to $2.8 million. #partnercontent"
"Trending utility tokens ETH, Cutoshi tipped for huge growth by crypto experts",2024-09-26 11:00:00,"While Ethereum regains momentum, savvy investors are eyeing Cutoshi, a meme-inspired DeFi protocol in presale, as the next big performer. #sponsored"
"Experts bet on ADA, TRX and new hybrid exchange-based token",2024-09-25 12:00:00,"With “Uptober” around the corner and a bull run anticipated, Cardano, TRON, and the emerging DTX Exchange are positioned as top picks. #partnercontent"
Crypto All-Stars presale hits $1.5M; traders bullish on memecoin staking,2024-09-24 15:49:00,"Crypto All-Stars presale has raised $1.5M to build the first unified meme coin staking protocol, attracting bullish interest. #partnercontent"
Polymarket considering token launch as part of a $50M fundraising effort,2024-09-24 06:32:00,"Polymarket plans to raise $50 million and is exploring a potential token launch as the on-chain betting platform grows. According to a report from The Information citing anonymous sources, Polymarket will raise $50 million in fresh funding and could introduce…"
TON price stalls as investors eye a new altcoin showcasing triple-digit growth,2024-09-22 12:47:00,"Rollblock surges 170% in presale, attracting Toncoin investors amid negative news, with analysts forecasting 880% gains. #partnercontent"
"SOL, LINK, TAO: Top cryptocurrencies to watch this week",2024-09-22 11:56:00,"The global crypto market built on the recovery push from two weeks back, recouping an additional $100 billion to close the week at $2.2 trillion.  Bitcoin (BTC) led the charge, as it briefly reclaimed the $64,000 territory. The bullish momentum…"
Crypto custody is stuck in 2021 | Opinion,2024-09-22 11:10:00,"As the primary access point to crypto, custody solutions need to offer more utility beyond simply holding assets."
Analysts see higher potential in this Dogs token rival,2024-09-21 19:03:00,"Following its successful airdrop, interest in Dogs token is surging, but analysts question its ability to rebound from recent declines. #pressrelease"
From 0 to $63k: Satoshi-era wallet moves $16m worth of BTC mined in 2009,2024-09-20 12:40:00,"A long-dormant wallet, inactive since 2009, moved 250 BTC on Sept. 20, offering a rare look into the activities of a whale from the earliest days of Satoshi-era mining on desktop computers. The transfer of “Satoshi era” Bitcoin (BTC) refer…"
Germany closes 47 crypto exchanges over money laundering concerns,2024-09-19 19:10:00,"German authorities have taken down 47 cryptocurrency exchange services in a crackdown on illegal money laundering activities.  The Federal Criminal Police Office in Germany and the Central Office for Combating Internet Crime led the operation, which targeted platforms allowing users…"
"Coinbase’s Base smart contracts contain over 34k vulnerabilities, data shows",2024-09-19 14:27:00,"Base network saw over 34,000 high-risk vulnerabilities in its smart contracts, including malicious boolean checks and library tampering, according to new data. Blockchain networks face growing security challenges as malicious actors exploit vulnerabilities in smart contracts, with Coinbase’s Base network…"
Bridging TradFi and DeFi: The opportunities of complaint stablecoins | Opinion,2024-09-19 11:04:00,The existence of compliant centralized stablecoins will help TradFi users engage with digital assets seamlessly and without worrying.
Elympics: Web3 gaming adoption is driven by platforms like Telegram,2024-09-18 19:25:00,"A recent report commissioned by Elympics, a Web3 gaming protocol, highlighted how Telegram and blockchain technology have transformed the gaming world. The research report, shared with crypto.news and based on feedback from nearly 1,000 global gamers, shows how platforms like…"
"Whales migrate from SOL, SHIB to this fast-growing presale",2024-09-18 10:42:00,"Investors are flocking to Rollblock, the fastest-growing presale in Ethereum’s GambleFi, as they abandon Solana and Shiba Inu. #partnercontent"
SUI hits six-month peak following USDC integration,2024-09-18 09:04:00,"Sui has recorded an impressive price rally last day following the integration of native USDC on the platform. At the time of writing, Sui (SUI) was still up 10% over the past day, exchanging hands at $1.2 per price data…"
New memecoin with unified staking vault raises $1.3m,2024-09-18 07:45:00,"Crypto All-Stars kicks off its presale with a bang, raising $1.3 million for its new MemeVault staking protocol that promises passive rewards for memecoin enthusiasts. #partnercontent"
What is the U.S. dollar’s role in stablecoin ecosystems?,2024-09-17 21:29:00,"Stablecoins have seen explosive growth in the last four years, increasing from a $17.6 billion market capitalization to $170.6 billion. The number of holders has also skyrocketed from 3.78 million to 119.72 million. However, this growth brings critical questions. How…"
Bitcoin Layer 2 Stacks introduces sBTC to Aptos Network,2024-09-17 13:31:00,"Aptos Foundation has announced that Stacks, the Bitcoin Layer 2 protocol, will integrate Bitcoin into the Aptos ecosystem. Bitcoin layer-2 solution Stacks (STX) is introducing its Bitcoin-backed asset, sBTC, to the Aptos network, enabling developers to incorporate sBTC into decentralized…"
Donald Trump’s WLFI token to be limited to accredited investors,2024-09-17 07:55:00,"Donald Trump’s crypto project World Liberty Financial has confirmed plans to launch a governance token that will only be available to accredited investors. After surviving a second assassination attempt, Former President Donald Trump made his first public appearance in an…"
"CKB skyrockets 111% in a week following Upbit listing, hits highest level since June",2024-09-16 06:57:00,"Nervos Network’s native token, CKB, has surged by over 111% in the last 7 days, driven by its recent listing on the South Korean exchange Upbit. The jump in price has spotlighted Nervos Network (CKB) as the top-performing cryptocurrency among…"
Sui forms a rare bullish pattern as open interest hits all-time high,2024-09-15 16:08:00,"Sui, the popular Solana-killer, continued rising on Sunday, Sep. 15 as sentiment in the crypto industry improved. Sui (SUI) jumped to an intraday high of $1.10, its highest level since Aug. 12, and 137% above its lowest point last month.…"
"Base Blockchain active addresses, transactions hit all-time high",2024-09-14 14:16:00,"Base Blockchain, the layer-2 network launched by Coinbase in 2023, is doing well as the ‘crypto winter’ continues. Nansen data shows that the network’s number of users is growing and beating many blockchains like Avalanche (AVAX), Polygon (POL), and Cronos…"
"Future of cryptocurrency: These altcoins are trending in Q4— SUI, BONK, IPMB, APORK",2024-09-14 13:20:00,Global crypto market could hit $5B by 2030 as altcoins like Angry Pepe Fork and Bonk show breakout potential for 2024. #sponsoredcontent
"Binance: Tokenized RWA market surpasses $12b, led by U.S. treasuries",2024-09-13 18:34:00,"The market for tokenized real-world assets, excluding stablecoins, has surged past $12 billion, according to Binance. This growth is largely driven by tokenized U.S. Treasuries, with significant participation from major financial institutions such as BlackRock and Franklin Templeton, according to…"
Solana and AVAX holders are showing interest in a presale that’s gaining traction in 2024,2024-09-13 14:51:00,"Solana’s recent struggles have boosted AVAX, while Rollblock leads 2024’s crypto presales with impressive early returns. partnercontent"
"Nervos Network’s CKB rockets, but gains could be limited",2024-09-13 12:44:00,"The Nervos Network token was one of the best-performing cryptocurrencies on Friday, Sept. 13, as it surged to a high of $0.018, its highest level since June 7. Nervos Network (CKB), a layer-2 network, jumped as investors anticipated more purchases…"
"DTX Exchange’s hybrid blockchain debut crosses $2.5m after BNB, FTM whales join",2024-09-12 17:00:00,"DTX Exchange presale surpasses $2 million, attracting investors as Binance Coin and Fantom face bearish trends. #partnercontent"
"ENS Labs partners with PayPal, Venmo to enable ENS name transactions",2024-09-10 17:00:00,"ENS Labs, the firm behind the ENS protocol, has partnered with traditional payment providers PayPal and Venmo to simplify cryptocurrency transfers. The collaboration will allow users to send digital assets using Ethereum Name Service (ENS) names. This integration seeks to…"
XEN Crypto price slips after 43% surge,2024-09-10 15:39:00,"XEN Crypto, the social mining protocol whose native cryptocurrency has surged in recent weeks, is down nearly 8% in 24 hours as traders take profits. The XEN Crypto price rose to highs of $0.0003698 during the last bull market but…"
Neiro Ethereum soars as experts back this new memecoin presale for big gains,2024-09-10 14:17:00,"The crypto market rebounds, with Bitcoin up 3.11%. Meanwhile, Neiro Ethereum leads the rally, prompting interest in Crypto All-Stars. #partnercontent"
"JUP, OCEAN, ATOM: Top cryptocurrencies to watch this week",2024-09-08 15:21:00,"JUP currently trades between the lower and middle Bollinger Bands. The price sits above $0.6383 (lower band), which provides support."
"XRP, AVAX dip while whale interest in DTX Exchange propels presale to $2.4m",2024-09-06 16:30:00,"The crypto market saw significant declines, with Ripple and Avalanche falling under selling pressure, but DTX Exchange shines, raising over $2.4 million in its presale. #partnercontent"
New crypto contender poised to beat Dogecoin and Tron to $1,2024-09-06 07:02:00,"Dogecoin, Tron, and Rollblock are in a race to $1, with RBLK predicted to soar past 100x on launch, offering far greater growth potential than its established competitors. #partnercontent"
AAVE jumps 11% fueled by heightened whale activity,2024-09-05 08:43:00,"AAVE, the native token of the decentralized lending platform Aave, has recently attracted attention from whales as its price surged by over 11% on Sep. 5. At the time of writing, Aave (AAVE) had climbed to become the 42nd largest…"
"Here’s why the Ethervista, Uniswap, and AAVE are rising",2024-09-04 16:25:00,"Cryptocurrency prices remained on edge on Wednesday, Sep. 4, as sentiment in the financial market worsened. Bitcoin (BTC) dropped below $57,000, Ethereum (ETH) hovered below $2,500, while the crypto fear and greed index moved into the fear zone for the first…"
Immutable X braces for a big token unlock as NFT sales drop,2024-09-04 13:56:00,"Immutable X token is stuck in a deep bear market ahead of a big token unlock and as the outlook for non-fungible tokens darkens. Immutable X (IMX) retreated to $1.958 on Sep. 3, 67% lower than the year-to-date high of…"
Reef price rebounds as futures open interest hits 2-year high,2024-09-03 15:51:00,"Reef token rose for five consecutive days as demand in the spot and futures market rose after it was delisted by Binance. Reef (REEF) rose to a high of $0.0012 on Sept. 3, marking its highest point in a month…"
"Injective price forms ‘lower highs across the board,’ says analyst",2024-09-03 13:57:00,"Injective, the popular Cosmos-based blockchain for decentralized finance, continued retreating amid concerns about its ecosystem. Injective (INJ) token retreated to $16.90 on Sep. 3, its lowest point since Aug. 8. It has dropped by over 67% from its highest point…"
"Solana, XRP stumble as Rollblock gains momentum",2024-09-03 11:35:00,"As top cryptos like Solana and XRP struggle, Rollblock emerges as a standout investment opportunity, gaining momentum in its presale. #partnercontent"
Here are 3 Solana competitors poised for at least 100x growth by 2025,2024-09-01 15:10:00,"Solana tokens dazzled recently, but Rollblock’s ICO and Ripple, Cardano, and Avalanche are set to lead as Solana cools. #partnercontent"
Crypto whales are moving from Solana and XRP to this new crypto,2024-08-31 06:55:00,"Top altcoins like Solana and XRP are fading as Rollblock, a new GambleFi gem, sparks excitement with a potential 100x gain. #partnercontent"
Bitcoin goes through final dip before a potential surge as SOL recovers,2024-08-30 18:30:00,"As Bitcoin eyes a potential $100,000 rally and Solana shows signs of recovery, DTX Exchange steals the spotlight with a $2 million presale surge. #partnercontent"
Robot Ventures raises $75m for early-stage crypto fund,2024-08-30 17:07:00,"Robot Ventures, an early-stage venture capital investor focused on projects in the cryptocurrency space, has raised $75 million for a new crypto fund. The fund is the U.S.-based crypto VC firm’s fourth fund, Bloomberg reported on Aug. 30. Robot Ventures,…"
MUNCAT becomes top gainer in crypto market with a 70% surge,2024-08-30 09:16:00,"MUNCAT, a newly launched meme coin based on the Tron blockchain, has jumped 70% over the past day, making it the top gainer in the crypto market. At the time of writing, MUNCAT (MUNCAT) was exchanging hands at $0.0402, with…"
"ETH, TON take a downturn while new presale token hits $2m",2024-08-29 15:30:00,"As Ethereum and Toncoin struggle under selling pressure, DTX Exchange defies the downturn, raising $2 million in its presale and positioning itself as a DeFi project to watch. #partnercontent"
LINE messenger to introduce mini dApps via Kaia blockchain,2024-08-29 08:59:00,"Japanese messaging giant LINE is gearing up to introduce mini-decentralized applications on its messaging app in collaboration with the Kaia DLT Foundation, a UAE-based organization that supports the Kaia blockchain. According to an announcement on Aug. 29, mini dApps will be…"
Rock meme coin rockets on Justin Sun speculation,2024-08-28 14:19:00,"Rock, a new meme coin on the SunPump ecosystem, was one of the top-performing cryptocurrencies, driven by speculation that Justin Sun had invested in it. ROCK (ROCK) token surged nearly 100%, reaching a high of $0.003375, which gave it a…"
How crypto can reach the next one billion users | Opinion,2024-08-28 11:11:00,"Complexities in how blockchains have been designed detract from the powerful benefits they offer with decentralization, censorship resistance, and financial inclusion."
"Helium up 14% in last 24 hours, defying broader market slump",2024-08-27 07:27:00,"HNT, the native token of the Helium network, is leading the surge among the top 100 cryptocurrencies today, outperforming other altcoins that are mostly in decline. On Aug. 27, the price of Helium (HNT) soared 14% to $7.17, while the…"
New presale coin may leave Toncoin and Solana in the dust,2024-08-27 07:00:00,"A new crypto contender, DTX Exchange, currently in its presale, has the potential to outshine both Toncoin and Solana. #partnercontent"
The next Toncoin or Ripple: New presale token poised to take over market,2024-08-26 13:00:00,Discover the next big player in the crypto market with this presale token that is creating waves similar to Toncoin or Ripple. #partnercontent
"Sundog token surges, but history hints at limited gains ahead",2024-08-26 12:50:00,"The new Sundog meme coin continued its strong surge as investors continued flocking to Justin Sun’s SunPump ecosystem.  Sundog token price soars Sundog (SUNDOG) rose to a record high of $0.3511 on Monday, Aug. 26, before paring back some of…"
TON and Telegram plan to bring 500m users to Web3 by 2028,2024-08-23 16:32:00,"Bybit, the second-largest cryptocurrency exchange by trading volume, has released a report highlighting the progress of The Open Network in its collaboration with Telegram. According to a press release obtained by crypto.news, the partnership between TON (TON) and Telegram aims…"
Japanese e-commerce giant DMM Group considers stablecoin pilot,2024-08-23 13:20:00,"Japan-based electronic commerce DMM Group and Progmat have begun a joint exploration into issuing a stablecoin. DMM.com, along with its affiliate DMM Crypto, is collaborating with Progmat to explore the issuance of a stablecoin. According to DMM’s press release on…"
"SunPump market cap reaches $268m as Sundog, FoFar, Suncat tumble",2024-08-22 15:08:00,"Tokens in the SunPump ecosystem experienced a significant decline, reflecting a similar downturn in the Pump.fun ecosystem. On Aug. 22, the Sundog (SUNDOG) token dropped by over 7%, reducing its market cap to $215 million. Other tokens in the ecosystem…"
"H1 2024 sees $630m in crypto losses, exchanges take biggest hit",2024-08-22 13:45:00,"Crypto losses nearly reached $630 million in the first half of 2024, with centralized exchanges hit hardest, according to Cyvers. The crypto market experienced a surge in losses, totaling over $629 million in the first half of 2024, doubling the…"
"Memecoin meltdown: PEPE, SHIB see red, investors bet big on Rollblock",2024-08-22 07:25:00,"As memecoins like Pepe and Shiba Inu struggle with double-digit declines, Rollblock is emerging as the next big crypto contender, surging nearly 110% in its presale. #partnercontent"
McDonald’s Instagram hijacked in $25m Solana ‘GRIMACE’ scam,2024-08-21 18:01:00,"Hackers seemingly breached McDonald’s Instagram page on Aug. 21 to market GRIMACE, a memecoin launched via pump.fun on the Solana blockchain.  Hamburgers and Solana (SOL) memecoins collided on Aug. 21 as hackers compromised McDonald’s Instagram page, as bad actors used…"
VELO price outlook: big moves expected as DEX volumes drop,2024-08-19 16:16:00,"Velodrome Finance’s token consolidation continued, reflecting the broader price action seen in Bitcoin and other altcoins. Velodrome (VELO) was trading at $0.065, a level it has maintained since Aug. 6, giving it a market cap of over $90 million. At…"
Drift brings DeFi-integrated prediction market to Solana,2024-08-19 16:08:00,"Drift, an on-chain trading protocol, has introduced prediction markets as part of its expanding suite of products. The Solana (SOL)-based platform revealed its new predictions market feature in an announcement on Aug. 19. Drift’s prediction market product will function similarly…"
DTX Exchange joins Ethereum and Tron in hottest crypto race,2024-08-19 15:00:00,"DTX Exchange gains momentum in its 2024 presale as analysts predict 70x growth potential, positioning it as a strong contender against established cryptos like Ethereum and Tron. #partnercontent"
Hacked Bitcoin whale may have lost $238m: ZachXBT,2024-08-19 14:46:00,"According to web3 investigator ZachXBT, a Bitcoin whale may have lost assets worth a staggering $238 million in crypto on Aug. 19. The popular crypto sleuth highlighted a “suspicious transfer” from a wallet containing over 4064 Bitcoin (BTC), a hefty…"
Pump.fun token crash leaves investors stuck holding the bag,2024-08-19 13:40:00,"Most Pump.fun tokens have plummeted sharply in recent weeks, costing investors millions of dollars. Data shows that most of these meme coins have declined by over 20% in the past seven days and more than 50% from their highest points…"
"Mt. Gox final repayments, Harris overtakes Trump, spot Bitcoin ETFs recover | Weekly Recap",2024-08-18 14:00:00,"Last week, crypto exchange BitGo confirmed plans to distribute the final Mt. Gox creditor repayments; Kamala Harris overtook Donald Trump on Polymarket; and crypto startups secured $130 million in VC funding. Mt. Gox final creditor repayments Harris vs. Trump US…"
Arbitrum DAO signals approval to introduce staking for ARB tokens,2024-08-16 10:58:00,"With 91.5% approval, the Arbitrum DAO has signaled its support for implementing ARB token staking to enhance governance and security. The Arbitrum DAO has supported the implementation of (ARB) token staking, a move aimed at enhancing governance and bolstering the…"
Bitcoin sidechain developers release whitepaper for BitVM2,2024-08-16 08:06:00,"Blockchain developers have released a whitepaper for BitVM2, presenting new updates to Bitcoin sidechain technology and introducing a new bridge design. The developers of Bitcoin (BTC) scaling solution BitVM have unveiled its second version, bringing permissionless challenging features and reducing…"
Telegram mini-app TON Turbo allegedly an exit scam,2024-08-15 19:15:00,"After many users raised concerns about withdrawals, a Telegram mini-app called TON Turbo began scrubbing its digital footprint. TON Turbo, a project built atop The Open Network, offers users so-called Toncoin (TON) mining rigs to generate profits by depositing crypto…"
AAVE secures top gainer spot with 9% surge in 24 hours,2024-08-15 07:16:00,"Aave, a decentralized crypto lending platform, experienced a 9% price surge on Aug. 15 morning, positioning it as the top performer in the crypto market. At the time of this report, Aave’s (AAVE) price remained 8% higher, trading at $106.4,…"
RUNE jumps 14% on Kujira partnership and Bitcoin’s climb above $61K,2024-08-14 07:00:00,"Decentralized cross-chain liquidity protocol THORChain experienced a price surge of 14% on Aug. 14 morning, making it one of the leading gainers in the crypto market. With a one-day trading volume above $272 million, THORChain (RUNE) gained nearly 13.6% and…"
Manta Pacific adopts multiple data availability framework for Layer 2 blockchains,2024-08-13 14:46:00,"Manta Pacific, the first layer 2 modular blockchain on Manta Network, has introduced a multiple data availability framework to support a more reliable blockchain ecosystem. Manta Network announced in a press release sent to crypto.news on Aug. 13 that adopting…"
Uniswap Ethereum L2 addresses reach new high of 8.5m,2024-08-09 15:22:00,"Ethereum layer-2 wallet addresses using Uniswap’s decentralized exchange nearly doubled last month compared to numbers recorded in June. Dune analytics data showed 8.5 million Ethereum (ETH) addresses trading on Uniswap via L2s like Arbitrum, Base, Optimism, Polygon, and ZKSync, setting…"
"AAVE price chart is ‘one of the most promising,’ crypto analyst says",2024-08-08 14:23:00,"AAVE token price has remained in a narrow range since 2022, but some analysts believe that it could be ripe for a breakout as the accumulation continues. AAVE (AAVE) was trading at $97.75 on Thursday, Aug. 8, up by 100%…"
SOL whale calls this hybrid exchange token “recession proof” after 200% rally,2024-08-07 16:30:00,"The market downfall shook investor confidence, but a strong bounce has come after Solana whales assured investors of a great rally, betting heavily on emerging hybrid exchange DTX. #partnercontent"
Grayscale launches crypto investment trusts for SUI and TAO,2024-08-07 15:11:00,"Grayscale Investments has launched two new crypto investment trusts offering exposure to Bittensor and Sui. The funds are the Grayscale Bittensor (TAO) Trust and the Grayscale Sui (SUI) Trust, and will invest in the two blockchain protocol’s native tokens. The…"
Loopring,Inconnu,"What is Loopring (LRC)? Loopring (LRC) is a layer-2 (L2) protocol built on top of Ethereum (ETH), and it is designed to increase the speed and security of decentralized crypto exchanges (DEXs). The protocol combines centralized order matching with decentralized…"
Zilliqa,Inconnu,What is Zilliqa (ZIL)? Zilliqa (ZIL) is a blockchain platform that uses a unique consensus mechanism called sharding that allows it to process multiple transactions simultaneously. It also features a non-fungible token (NFT) marketplace called ZilSwap. ZIL is the blockchain’s…
Bitcoin,Inconnu,"About Bitcoin Bitcoin (BTC) is a decentralized, peer-to-peer digital currency and monetary system created in 2009 by a person or group using the pseudonym Satoshi Nakamoto.  It’s referred to as a cryptocurrency because it uses cryptography to secure and verify…"
