title,date,description
"Ethereum DEX volume rises: Uniswap, Curve Finance, Balancer lead",2024-09-08 14:59:00,"Transaction volume in Ethereum decentralized exchanges bounced back even as cryptocurrency prices retreated. Ethereum DEX had robust activity According to DeFi Llama, the volume in Ethereum (ETH) rose by 18% to $9.88 billion as that in other chains retreated. Solana…"
"Sui token forms a bullish pattern, nears a pivotal price",2024-09-08 14:53:00,"Sui, the so-called ‘Solana killer,’ has done well in the past few weeks, making it one of the best-performing tokens in the industry. The native currency of the Sui (SUI) Network ecosystem has risen in the past four consecutive days.…"
"Crypto ETF outflows, Durov speaks, Harris vs. Trump | Weekly Recap",2024-09-08 13:27:00,Spot crypto ETFs recorded multiple outflows; Telegram’s Pavel Durov talks arrest; Ripple co-founder backs Kamala Harris ahead of her debate with Donald Trump.
"3 altcoins tipped to make new highs in September: Rollblock, BNB, and PEPE",2024-09-08 12:29:00,"As the 2024 bull run heats up, experts predict BNB, PEPE, and Rollblock could reach new all-time highs this September. #partnercontent"
"Dogwifhat, Cardano struggle while ETFSwap is expected to rally 2,400% in 14 days",2024-09-08 04:12:00,"As Dogwifhat and Cardano falter, ETFSwap surges, promising a 2,400% rally in just 14 days. #pressrelease"
Trump crypto venture peeves allies: ‘Huge mistake… the juiciest DeFi target ever’,2024-09-07 20:46:00,"The latest Trump family business venture — originally pitched as a DeFi platform dubbed “The Defiant Ones,” but has since been rebranded as World Liberty Financial — is fraught with controversy just days after it was unveiled. While Trump’s eldest…"
"Crypto VC funding: Balance brings in $30m, Hypernative collects $16m",2024-09-07 17:24:00,"Venture capitalists are raising a ton more money for crypto-related funds this year compared to last year’s dismal downturn. According to the latest report from PitchBook, published on Sept. 5, the median fund size is up 65.1% to $41.3 million…"
"$295m liquidated, crypto outlook darkens as Bitcoin downtrend continues",2024-09-07 12:30:00,"Crypto investors suffered the biggest liquidation in over a week as Bitcoin and most altcoins continued their downtrend.  Bitcoin and altcoins liquidations rise Data compiled by CoinGlass shows that total liquidations on Friday, Sep. 6, jumped to over $221 million,…"
XRP and Shiba Inu stalling; investors flock to new crypto meta token,2024-09-07 08:01:00,"XRP and Shiba Inu face setbacks, driving investors to Rollblock, the new presale set to change the $500B online gambling market. #partnercontent"
"This new altcoin looks set to outshine ADA, XRP, ETH, and SOL",2024-09-07 07:47:00,"Cardano and XRP are popular picks under $1, but analysts see Rollblock as the top crypto to invest in, potentially surpassing ETH and SOL. #partnercontent"
Here’s why the DOGS token is rising as cryptocurrencies sink,2024-09-06 17:52:00,"DOGS token rose for the third consecutive day as most cryptocurrencies retreated after the U.S. jobs report reignited recession fears. DOGS (DOGS), which recently launched its airdrop, rose to a high of $0.0011, up by 16.5% from its lowest point…"
Mega Dice token presale ends this month as Telegram GambleFi narrative heats up,2024-09-06 16:08:00,"Mega Dice Token’s presale ends soon as the GambleFi trend surges. With 10,000 users and $50M wagered monthly, it’s primed for growth. #partnercontent"
Fantom price sell-off continues as Sonic testnet goes live,2024-09-06 15:00:00,"Fantom token continued its downward trend on Friday, Sept. 6, after the Sonic testnet went live and its transactions rose. Fantom (FTM) price was trading at $0.387, its lowest swing since Aug. 20 and 27% below its highest point in…"
"Intel Markets presale selling out, aims to compete with SOL, ETH",2024-09-06 14:00:00,"Intel Markets presale heats up as it sells over 28m tokens, positioning itself as a potential 11x crypto, while Solana and Ethereum brace for bullish moves. #partnercontent"
Coinbase stock forms risky patterns as crypto outlook darkens,2024-09-06 13:52:00,"Coinbase stock slipped for eight straight days, the longest losing streak since July, as cryptocurrencies continued falling. Coinbase is facing major headwinds Decentralized and centralized exchanges have come under pressure as cryptocurrency volume has dropped in the past few months.…"
"Ethereum and Ripple whales flock to Intel Markets, a new presale project",2024-09-06 10:30:00,"Ethereum and Ripple’s whales are showing interest in Intel Markets, a rising star in the crypto market that could surge by 11x or more. #partnercontent"
Seoul Women’s University taps Theta EdgeCloud to power AI research with DePIN,2024-09-06 10:01:00,"Theta Labs has signed a multi-year agreement with Seoul Women’s University to provide its AI research lab access to Theta EdgeCloud’s decentralized GPU computing power. As stated in a press release shared with crypto.news, the partnership will allow the AI…"
"Helium top gainer of the week, cat-themed tokens lead meme coin gains",2024-09-06 09:34:00,"Helium, Solana’s top Decentralized Public Infrastructure Network, outpaced the broader altcoin market in the last seven days, with cat-themed meme coin Simon’s Cat also leading with double-digit gains. According to price data from crypto.news, Helium (HNT) has jumped 27.6% from…"
CryptoPunk sells for $1.5 million amid NFT market downturn,2024-09-06 08:23:00,"A CryptoPunk from the Ape Punk collection was sold for roughly $1.5 million as the broader non-fungible token market continued to struggle amidst waning demand. According to CryptoPunks Bot, CryptoPunk 6915, one of the 24 rare Ape Punk, was acquired…"
New crypto contender poised to beat Dogecoin and Tron to $1,2024-09-06 07:02:00,"Dogecoin, Tron, and Rollblock are in a race to $1, with RBLK predicted to soar past 100x on launch, offering far greater growth potential than its established competitors. #partnercontent"
Blockaid fends off $700k in losses from new Angel drainer,2024-09-05 18:19:00,Blockchain security platform Blockaid said it detected a new Angel Drainer prowling web3 protocols and trying to steal user funds from wallets. Angel Drainer is a malicious code complex targeting crypto wallets and attacking decentralized finance protocols. Some believed the…
"Experts highlight new stage 1 presale contender among ETH, DOGE turbulence",2024-09-05 16:30:00,"Intel Markets is gaining momentum with over 27m tokens sold in presale, and experts predict it could rival Ethereum and Dogecoin with a projected 1,100% growth in 2024. #partnercontent"
BitGo approved as crypto custodian for Swiss SIX exchange,2024-09-05 16:20:00,"BitGo has secured approval as a custodian under the SIX Exchange Regulation Crypto-Asset Rule, further expanding its presence in the European crypto market.  The company can now provide regulated custodial services in compliance with Swiss financial regulations, per a company…"
"Slow recovery ahead for TON, NEAR while DTX presale gains traction",2024-09-05 16:00:00,"DTX Exchange becomes the biggest presale of the year as its presale rush bags millions, outshining Toncoin and Near Protocol amid shifting market trends. #partnercontent"
"Bitcoin slips below $57k, fear and greed index points to more downside",2024-09-05 14:44:00,"Bitcoin price continued its slow retreat after the weak US jobs report and as the crypto fear and greed index dropped to the fear zone. Weak US jobs data Bitcoin (BTC) dropped to a low of $56,800 after ADP published…"
COTI and PriveX team up for privacy-centric perpetuals trading,2024-09-05 14:40:00,"COTI is partnering with PriveX to bring privacy-centric perpetuals trading to decentralized finance. This collaboration combines COTI’s (COTI) privacy Layer 2 technology with PriveX’s decentralized exchange model, enabling traders to execute strategies with enhanced security, according to a press release…"
Monkey Pox token dives amid significant rug pull concerns,2024-09-05 14:09:00,"Monkey Pox, a new crypto token that more than doubled in value on Wednesday, Aug. 5, has since erased all its gains amid concerns over market manipulation. Monkey Pox (POX) dropped to a low of $0.0355, down 68% from its…"
Mastercard rolls out crypto debit card for non-custodial use in Europe,2024-09-05 13:42:00,"Mastercard has expanded its footprint in the crypto payments space with a new crypto debit card that allows users to make direct purchases using non-custodial wallets. According to an announcement on Sept. 5, European crypto holders can now spend Bitcoin…"
"AVAX, MATIC stumble as August sees new crypto contender",2024-09-05 09:08:00,"As MATIC and AVAX struggle in the bear market, Rollblock’s presale gains momentum with analysts backing it for a 100x surge upon launch. #partnercontent"
Institutional interest wanes as Ethereum futures and options volumes drop: CCData,2024-09-05 09:07:00,"Ethereum derivatives volumes on the CME have plunged sharply following the launch of spot Ethereum ETFs, reflecting reduced institutional interest. Trading volumes for Ethereum derivatives on the CME exchange experienced a significant decline in August as Ethereum futures volume plummeted…"
"Near Protocol’s X page hacked, again",2024-09-04 19:36:00,"Near Protocol’s X page was apparently breached by hackers who seemed uninterested in promoting sham airdrops or rug pulls. On Sept. 4, bizarre posts were seen published from the X account of layer-1 proof-of-stake blockchain, Near protocol (NEAR).  Account hijacks…"
"Here’s why the Ethervista, Uniswap, and AAVE are rising",2024-09-04 16:25:00,"Cryptocurrency prices remained on edge on Wednesday, Sep. 4, as sentiment in the financial market worsened. Bitcoin (BTC) dropped below $57,000, Ethereum (ETH) hovered below $2,500, while the crypto fear and greed index moved into the fear zone for the first…"
"Further downswings for ADA, XRP; New presale token defies bearish trends",2024-09-04 16:00:00,"As the crypto market experiences another downturn, Intel Markets defies the trend with its rapidly selling presale, positioning itself as a potential breakout star in the DeFi space. #partnercontent"
Injective launches tokenized index tracking BlackRock’s BUIDL fund,2024-09-04 15:30:00,"Injective has introduced a new tokenized index for BlackRock’s BUIDL Fund, enabling users to track the fund’s supply. According to a statement from Injective (INJ), this index is the first perpetual market of its kind. It will allow users to…"
Red alert: Toncoin price flips key support as death cross nears,2024-09-04 15:19:00,"Toncoin price continued its downward trend, crossing a key support level as cryptocurrencies dropped. Toncoin (TON) fell by 15% on Sep. 4, making it the worst-performing top-ten cryptocurrency. The price dropped to a low of $4.60, down more than 44%…"
Magic Eden dominates NFT market as its share nears 37%: CoinGecko,2024-09-04 15:15:00,"Magic Eden maintains its dominance in the NFT marketplace, holding a 36.7% market share in August with a trading volume of nearly $123 million. Magic Eden solidified its position as the leading marketplace for non-fungible tokens in August, capturing 36.7%…"
Immutable X braces for a big token unlock as NFT sales drop,2024-09-04 13:56:00,"Immutable X token is stuck in a deep bear market ahead of a big token unlock and as the outlook for non-fungible tokens darkens. Immutable X (IMX) retreated to $1.958 on Sep. 3, 67% lower than the year-to-date high of…"
"XRP, MATIC, RBLK: Leading cryptos to watch this September",2024-09-04 08:12:00,"This September, investors are watching Ripple, Polygon, and Rollblock, with Rollblock leading the pack after a 140% presale rise and a projected 880% surge before launch. #partnercontent"
Trump family X accounts hacked to push crypto scam,2024-09-04 07:03:00,"Crypto scammers targeted the X accounts of Lara and Tiffany Trump to promote a Solana-based memecoin. As confirmed by several users on X, including Lara Trump’s husband, Eric Trump, the X accounts were compromised on Sept. 4 and were used…"
"Pump.fun sells 10,300 SOL worth $1.38m",2024-09-03 15:46:00,"Memecoin launchpad Pump.fun has sold more Solana tokens as prices decline amid widespread selling across the market. Pump.fun’s selling comes as the price of Solana (SOL) struggled alongside the broader market, which had Bitcoin (BTC) trading below $58,000 again. Pump.fun…"
New Base memecoin Dawgz lists on exchanges tomorrow—set to be the next Brett,2024-09-03 15:10:00,Base Dawgz is to launch on exchanges on 4 September following $3.2M in presale funding. #partnercontent
"DTX Exchange emerges as a leading presale as SOL soars, AVAX dips",2024-09-03 15:00:00,"As Solana and Avalanche struggle with price fluctuations, DTX Exchange’s presale emerges as the standout investment of 2024. #partnercontent"
ChatGPT 4.0 forecasts 1000x launch for this token replicating Pepe and Doge rallys,2024-09-03 13:50:00,Pepe and Dogecoin minted millionaires in past bull runs; 2025’s top earners may be early investors in DeFi gem Rollblock. #partnercontent
Mantra token holds above key support after dashboard upgrade,2024-09-03 13:04:00,"Mantra, the popular cryptocurrency for Real World Asset tokenization, bounced back on Tuesday, Sep. 3 after hitting a crucial support level. Mantra (OM) token price rose by 10% as it retested the important resistance point at $1 for the first…"
"ETH, SOL holders excited about new L1 blockchain protocol that will launch soon",2024-09-03 11:00:00,Many Ethereum and Solana holders are waiting for a new L1 blockchain protocol to launch soon and change the game. #partnercontent
"Toncoin price steadies with Durov’s release, but analysis points to possible downturns",2024-09-03 10:44:00,"Toncoin experienced a sharp 27% drop to $5.04 in the wake of Pavel Durov’s arrest. Although the price has since stabilized slightly above that level, the situation remains precarious due to the ongoing investigation surrounding the Russian Zuckerberg. Despite the…"
VISTA token surges following launch of pump.fun alternative Ethervista,2024-09-03 10:33:00,"VISTA, the native token of Ethervista, a Pump.fun-like platform on Ethereum, has seen significant gains since its launch on Sep. 1. At the time of writing, VISTA was experiencing significant volatility, with an intraday high of $24.70 and a low…"
21co rolls out Wrapped Bitcoin on Ethereum blockchain,2024-09-03 10:14:00,"21.co is expanding the lineup of wrapped tokens, bringing its Wrapped Bitcoin to the Ethereum blockchain. 21.co, the parent company of crypto exchange-traded products provider 21Shares, has announced the launch of its Wrapped Bitcoin (21BTC) on the Ethereum blockchain. In…"
"TRON revenue surged 46%, closing the gap with Ethereum",2024-09-03 09:20:00,"TRON network’s revenue saw an impressive rise in August while Ethereum recorded a notable decrease. According to data shared by Lookonchain, TRON’s (TRX) monthly revenue increased by 46.5% — rising from $41.9 million in July to $61.4 million in August.…"
WIF leads meme coin rally with 12% surge,2024-09-03 08:03:00,"Solana-based meme coin dogwifhat has jumped 12% and has ranked as the top gainer in the market today. At the time of writing, dogwifhat (WIF) was still up 11.5%, trading at $1.58 per price data from crypto.news. The crypto asset’s…"
"Experts predict these coins will lead the bull run: Binance Coin, Intel Markets, Tron",2024-09-03 08:00:00,"As the next crypto bull run looms, experts spotlight Binance Coin, Intel Markets, and Tron as top contenders for massive gains. #partnercontent"
XRP 1b token unlock; TON’s resilience; Intel Market’s AI-powered trading platform,2024-09-03 07:00:00,"As Ripple and Toncoin face market challenges, Intel Markets emerges as a standout, poised to transform the $36 billion global crypto trading market. #partnercontent"
"Pump.fun hits $100m revenue, but users criticize unsustainable model",2024-09-02 18:40:00,"Solana’s Pump.fun surpassed $100 million in revenue since its January launch, but users aren’t sure the feat is good for crypto and decentralized finance. It took the Solana (SOL) memecoin launchpad 217 days, or roughly seven months, to achieve its…"
Base Dawgz listing price ends soon—DEX launch in 2 days,2024-09-02 17:17:00,"Base Dawgz, a Shiba Inu-themed memecoin, launches on exchanges in 2 days after raising $3.2M in presale funds. #partnercontent"
Sui’s Mysten Labs starts preorders for new gaming console: report,2024-09-02 15:53:00,"Blockchain developer Mysten Labs has opened preorders for its SuiPlay0X1 gaming handheld, the first device to integrate Sui blockchain, offering a gaming experience with web3 features. Mysten Labs, the developer behind the Sui blockchain, has launched preorders for its new…"
New GameFi project Mega Dice token raises $1.7M in presale–final stage incoming,2024-09-02 15:18:00,Mega Dice Token racks up $1.7M in presale with 2 weeks left for potential investors to invest in this new crypto casino project. #partnercontent
"Whales stock up on Toncoin, Intel Markets, Dogecoin before next bull run",2024-09-02 15:00:00,"Whales begin stocking up on Toncoin, Intel Markets, and Dogecoin in anticipation of the next bull run in the crypto space. #partnercontent"
Pi Network price crash continues as crypto sentiment wanes,2024-09-02 14:31:00,"The Pi Network IOU token continued its strong downtrend as sentiment in the crypto industry waned. Pi Coin (PI) was trading at $33.90 on Monday, Sep. 2, down by over 5% in the last 30 days and by over 72%…"
SHIB’s path to $1: Here are 2 other altcoins ready to reach that milestone,2024-09-02 14:25:00,"As the market gears up for a potential surge, questions arise about Shiba Inu’s path to $1, Kaspa’s race to catch Solana, and Rollblock’s potential to be the next 100x altcoin. #partnercontent"
"Widespread negative crypto sentiment ‘evident’ across regions, CoinShares says",2024-09-02 10:17:00,"Digital asset investment products experienced multi-million outflows last week, driven by reduced expectations of a U.S. interest rate cut following stronger economic data. The crypto market is seemingly gripped by widespread negative sentiment “across various providers and regions,” as digital…"
"BOME, WIF, SHIB hit the hardest, investor interest in meme coins declines",2024-09-02 10:10:00,"Amid the ongoing broader market correction, investor interest in meme coins has significantly declined, hitting some of the most popular tokens the hardest.  Per market data, BOOK OF MEME (BOME), dogwifhat (WIF), and Shiba Inu (SHIB) have been among the…"
Hong Kong’s stablecoin issuer IDA raises $6m in round led by CMCC Global and Hashed,2024-09-02 08:57:00,"Hong Kong-based firm IDA has secured $6 million in seed funding to accelerate the launch of its first fiat-referenced stablecoin. IDA, a Hong Kong-based digital asset company, has raised $6 million in seed funding led by CMCC Global’s Titan Fund…"
Sun Token’s 240% monthly rally faces headwinds amid a dip in open interest,2024-09-02 08:04:00,"Sun Token has catapulted to the forefront of the top 300 cryptocurrencies with an impressive monthly rise, yet a drop in open interest and volume suggests its rally may be losing steam. Justin Sun’s cryptocurrency, Sun Token (SUN), has been…"
"NFT bubble burst: Monthly sales, transactions crash",2024-09-01 16:40:00,The non-fungible token industry remained under pressure in August as sales continued falling.  Total NFT sales dropped by 41% in August to $376 million as the number of buyers and sellers fell by double digits. Data by CryptoSlam shows that…
"DTX Exchange launches on Testnet; BNB, Litecoin eye bullish recoveries",2024-09-01 16:20:00,"BNB and LTC have been range-bound, but excitement grows as DTX Exchange’s Testnet launch. #partnercontent"
Helium spikes 51% in August as investors favor new proposals,2024-08-31 17:32:00,"Helium, touted as Solana’s biggest Decentralized Public Infrastructure Network, outperformed the broader altcoin market throughout August."
"Crypto VC roundup: Bridge coffer totals $58m, Edge Matrix Chain raises $20m",2024-08-31 15:30:00,"According to startup tracker Crypto Fundraising, Saturday data shows over $141 million raised within the past week. Let’s look at a few of the standouts."
"SOL dips, TON faces latest hurdle as DTX Exchange sees investor interest",2024-08-30 20:30:00,"As Bitcoin dips below $60,000 and altcoins like Solana and Toncoin struggle, DTX Exchange gains momentum, surpassing $2 million in presale funding. #partnercontent"
Bitcoin goes through final dip before a potential surge as SOL recovers,2024-08-30 18:30:00,"As Bitcoin eyes a potential $100,000 rally and Solana shows signs of recovery, DTX Exchange steals the spotlight with a $2 million presale surge. #partnercontent"
North Korean hackers target crypto institutions via Chromium browser,2024-08-30 18:10:00,"North Korean hackers, known as Citrine Sleet, have exploited a severe zero-day vulnerability in the Chromium browser to attack crypto financial institutions. Citrine Sleet targeted financial institutions and crypto entities to steal digital assets. By creating fake crypto trading platforms,…"
Report: Blockchain is poised to overhaul global payment systems,2024-08-30 17:10:00,"According to a Binance report, blockchain technology is set to transform the global payments landscape by addressing inefficiencies in traditional financial systems. The Binance research report highlights that while current payment methods, such as Visa and Mastercard, offer the convenience…"
Analyst predicts this memecoin will soar like Brett when it lists next week,2024-08-30 14:22:00,The Base network sees a surge in memecoin trading; Base Dawgz raises 3.1 million in presale so far. #partnercontent
"Popcat price skids, yet open interest and charts indicate a rebound",2024-08-30 14:04:00,"Popcat, a top Solana meme coin, re-entered a bear market, falling by over 22% from its highest point this week.  The Popcat (POPCAT) token dropped to a low of $0.6098, its lowest level since Aug. 23, erasing most of the…"
"Whales load up: Ripple, Intel Markets, Ethereum could explode",2024-08-30 09:00:00,"Whales are loading up on Ripple, Intel Markets and Ethereum, which could lead to potential explosions in the market. #partnercontent"
"ChatGPT 4.0 predicts which crypto could outperform ETH, SOL in next 12 months",2024-08-30 08:52:00,"ChatGPT 4.0 predicts Rollblock could outperform Ethereum and Solana over the next year, positioning it as a rising star in the crypto market. #partnercontent"
Dogecoin and Binance Coin whales flock to Intel Markets after audit,2024-08-30 08:00:00,Dogecoin and Binance Coin whales are turning their attention to Intel Markets after a recent audit by Cyberscope. #partnercontent
"Crypto fraud: Mbappé’s X account hacked, trader loses over $1m",2024-08-29 15:56:00,"The X account of French soccer star Kylian Mbappé was compromised on August 28, with hackers using the platform to promote a Solana-based token called MBAPPE.  Shortly after the fraudulent posts appeared on Mbappé’s account, the MBAPPE token experienced a…"
"ETH, TON take a downturn while new presale token hits $2m",2024-08-29 15:30:00,"As Ethereum and Toncoin struggle under selling pressure, DTX Exchange defies the downturn, raising $2 million in its presale and positioning itself as a DeFi project to watch. #partnercontent"
Experts predict new presale token could surpass Ripple and Tron,2024-08-29 15:00:00,"Intel Markets emerges as a top presale contender, with experts predicting it could outpace Ripple and Tron to reach $1 by the end of 2024. #partnercontent"
FLock teams with io.net to bring ‘Proof of AI’ to decentralized compute,2024-08-29 14:43:00,"FLock has teamed up with io.net to create the world’s first Proof of AI consensus mechanism, designed to verify the integrity of nodes within decentralized compute networks. This approach uses AI training tasks to ensure that decentralized physical infrastructure networks…"
Community honors Jen-Hsun Huang with JHH coin,2024-08-29 14:21:00,"NVIDIA CEO Jen-Hsun Huang was honored with Solana-based JHH token to celebrate his contributions to tech, AI, and gaming. #pressrelease"
"APES goes parabolic, but harsh reversal may be near",2024-08-29 14:11:00,"APES, a new gaming token on Solana, is firing on all cylinders, even as the sentiment in the crypto industry wanes. APES (APES) rose to a record high of $0.042, significantly higher than its month-to-date low of $0.000050. According to…"
Helium token forms rare patterns; could rise by 46%,2024-08-29 14:03:00,"Helium, the biggest Decentralized Public Infrastructure Network in Solana, continued its strong comeback this week. HNT price rally continues Helium (HNT) rose by over 8% on Aug. 29, outperforming all top 100 altcoins. It jumped to an intraday high of…"
Polkadot’s logo to feature on Lionel Messi’s jersey with Inter Miami partnership,2024-08-29 12:58:00,"Blockchain network Polkadot will now feature its logo on the football icon Lionel Messi’s training kit as part of a partnership with United States-based football club Inter Miami. According to a press release shared with crypto.news, Inter Miami players, including…"
DTX testnet makes headlines; Polygon and SOL prices stagnate,2024-08-29 12:00:00,Polygon and Solana investors flock to DTX Exchange as its hybrid trading model gains traction following a successful testnet launch. #partnercontent
BlockDAG’s presale could ignite a frenzy for Solciety,2024-08-29 11:15:00,"BlockDAG’s $67 million presale success sets the stage for Solciety, a politically charged memecoin poised for massive gains in the 2024 PolitiFi frenzy. #pressrelease"
"Altcoin season weeks away; New crypto set for better returns than XRP, SOL",2024-08-29 07:07:00,"As altcoin season heats up, Solana and XRP show promise, but Rollblock’s presale offers potential for a huge return. #partnercontent"
XRP vs SOL vs this new crypto: race for the top crypto to mint millionaires in 2024,2024-08-28 17:37:00,"Rollblock, in presale stage 5, is already surpassing expectations as crypto investors eye Alt season. #partnercontent"
Crypto.com and PayPal team up to simplify US crypto purchases,2024-08-28 16:55:00,"Crypto.com and PayPal are teaming up to use PayPal as a funding method for Crypto.com users. This collaboration enables U.S. users to fund their crypto purchases using PayPal. By linking their PayPal and Crypto.com wallets, users can easily transfer digital…"
Apple’s new NFC update opens doors for smart payment solutions,2024-08-28 15:47:00,"Apple opens iPhone NFC to third-party apps, paving the way for smart payment solutions like SoftNote Pay to transform crypto transactions. #partnercontent"
Dogecoin and Ripple traders flock to Intel Markets as it could hit $1 first,2024-08-28 15:00:00,"Amid the market bounce, Dogecoin and Ripple traders are turning to Intel Markets, a new and promising entry, as analysts say the coin could hit $1 first. #partnercontent"
DecideAI launches its GPT-2 LLM on Internet Computer,2024-08-28 14:22:00,"Artificial intelligence-focused startup DecideAI has reached a key milestone with the full on-chain implementation of its large language model GPT-2. On Aug. 28, DecideAI announced that its GPT-2 LLM had been deployed on the Internet Computer (ICP), a step that…"
"DTX Exchange poised for gains as testnet launch attracts ETH, ADA whales",2024-08-28 14:00:00,"As Ethereum and Cardano correct, whales shift focus to DTX Exchange following its testnet launch, solidifying its status as 2024’s standout project. #partnercontent"
"Analysts claim this altcoin is poised to outperform ETH, DOGE",2024-08-28 11:28:00,"As Ethereum and Dogecoin falter, Rollblock emerges as the leading altcoin for investors, poised for a huge surge in the GambleFi sector. #partnercontent"
Ethereum creator seemingly donated $517k to mobile project ethOS,2024-08-27 19:20:00,"Vitalik Buterin has likely provided financial support to ethOS, a project promoted as the world’s first Ethereum mobile operating system. According to Arkham data, Ethereum (ETH) co-founder Vitalik Buterin sent 199.9 ETH, valued at over $517,000, to a Gnosis Safe…"
Base Dawgz ICO ends tomorrow with $3M raised; poised to be the next big crypto,2024-08-27 18:30:00,The base Dawgz presale will end soon after it hits $3 million. #partnercontent
"SOL, MATIC show huge developments; Intel Markets gains traction",2024-08-27 18:00:00,"The crypto world is flashing green signals, with Solana and Polygon leading the charge and a newcomer AI-powered Intel Markets joining the race. #partnercontent"
"MakerDAO rebrands to Sky, introduces SKY and USDS tokens",2024-08-27 15:27:00,"MakerDAO has rebranded to Sky Protocol, renaming tokens on one of cryptocurrency’s largest decentralized finance platforms. The crypto lender revealed the rebranding of Maker (MKR) in an announcement on Aug. 27, noting that the launch of Sky introduces new tokens.…"
Polymarket: Ethereum price to hit $2k before $4k,2024-08-27 14:52:00,"Ethereum price will likely drop to $2,000 first before jumping to $4,000, according to Polymarket, the popular prediction platform. Odds of Ethereum (ETH) falling to $2,000 before Dec. 31 have been rising since Aug. 25, when they bottomed at 54%.…"
SOON secures industry funding to build innovative rollup stack,2024-08-27 14:49:00,"Solana Optimistic Network — known as SOON — has raised a ‘cobuilder’ funding round backed by prominent figures in the blockchain space. The round, which focuses on contributions from industry builders rather than venture capital firms, aims to support SOON’s…"
Ondo’s USDY launches on Arbitrum,2024-08-27 13:49:00,"Ondo Finance and Arbitrum Foundation have announced the launch of Ondo U.S. Dollar Yield on Arbitrum. In an announcement shared with crypto.news on Aug. 27, Ondo Finance (ONDO) and Arbitrum (ARB) stated that the tokenized note USDY had launched on…"
CoinDCX’s Okto becomes first Web3 wallet licensed in UAE’s RAK DAO,2024-08-27 12:51:00,"Okto wallet, the self-custodial wallet developed by Indian crypto exchange CoinDCX, has secured a business license from RAK Digital Assets Oasis, a free-trade zone in the United Arab Emirates. According to a press release shared with crypto.news, the new license…"
"Avalanche, Ripple investors attracted by Intel Markets’ presale momentum",2024-08-27 09:00:00,"Avalanche and Ripple investors are turning to Intel Markets, driven by its strong presale momentum. #partnercontent"
"Only 0.76% of pump.fun wallets made $1,000 or more: CN research",2024-08-26 21:07:00,"In 2024, the Solana blockchain experienced a rapid expansion in the memecoin market, with pump.fun being at the forefront. The platform captured a massive audience seeking quick profits. Crypto.news conducted an in-depth analysis of the profitability of investing in pump.fun…"
Cardano and Toncoin investors flock to new presale coin that has raised over $140K,2024-08-26 19:10:00,"Intel Markets raises $140K+ in days, drawing Cardano and Toncoin interest; analysts predict 10x growth soon. #partnercontent"
Base Dawgz ICO raises $3M as it enters final 2 days; analyst predicts surge on listing,2024-08-26 18:44:00,Investors are snapping up Base Dawgz tokens as the presale nears the end after raising over $3M. #partnercontent
Crypto All-Stars set to lead memecoins after presale tops $750K,2024-08-26 18:23:00,"Crypto All-Stars raises $750K, poised to reshape memecoin staking. #partnercontent"
Dogecoin and RCO Finance see record in inflows as crypto AI sector revives,2024-08-26 16:00:00,The revival of the crypto AI sector has spurred RCO Finance to break a new inflow record. #sponsoredcontent
Analyst predicts XRP could hit $26 while ETFSwap skyrockets,2024-08-26 13:00:00,"A crypto analyst predicts XRP could hit $26, and ETFSwap emerges as a promising contender with 1000x growth potential. #pressrelease"
"Sundog token surges, but history hints at limited gains ahead",2024-08-26 12:50:00,"The new Sundog meme coin continued its strong surge as investors continued flocking to Justin Sun’s SunPump ecosystem.  Sundog token price soars Sundog (SUNDOG) rose to a record high of $0.3511 on Monday, Aug. 26, before paring back some of…"
"Trader who predicted XRP, ETH surges sees a new token with major ROI potential",2024-08-26 11:00:00,"The trader who predicted the surges in Ripple and Ethereum sees a new token with the potential for 1,100% returns in the crypto market. #partnercontent"
"Binance to list one of the first MiCA-regulated stablecoins, EURI",2024-08-26 09:20:00,"Binance has announced plans to list Eurite, one of the first Euro-pegged stablecoins fully regulated under the European Union’s Markets in Crypto-Assets regulation.  In a press release today, Aug. 26, Binance confirmed that Eurite (EURI), issued by Banking Circle S.A.,…"
"Polygon price retreats as NFT sales, DEX volume rises",2024-08-25 18:08:00,"Polygon retreated for the first time in 10 days, even after seeing encouraging metrics on its non-fungible token and decentralized finance ecosystem. DEX volume and NFT sales rise Polygon (MATIC) retreated to a low of $0.53, down from last week’s…"
Shiba Inu & Avalanche face uncertainty; Rollblock captures crypto whales’ attention,2024-08-25 18:04:00,"As Shiba Inu and Avalanche falter, crypto whales are flocking to Rollblock’s presale, which has raised over $2.5M in presale. #partnercontent"
"SOL, FET, RENDER: Top cryptocurrencies to watch this week",2024-08-25 13:43:00,"A rebound from the broader cryptocurrency market triggered a $170-billion recovery in valuation, spiking the market cap 8% to $2.26 trillion. Here are our top cryptocurrencies to watch this week."
"Telegram founder arrested, Trump and Harris tied on Polymarket, SEC v. Kraken, Binance under legal scrutiny again | Weekly Recap",2024-08-25 11:59:00,Telegram founder Pavel Durov was arrested near Paris; U.S. presidential election odds shift on Polymarket; a judge denied Kraken’s motion to dismiss legal charges; Binance faces fresh legal woes; and spot Bitcoin ETFs saw consecutive days of net inflows. Telegram…
NFT market up 23% in weekly sales; Ethereum leads charge,2024-08-24 18:40:00,"The non-fungible token market experienced a 23.4% jump in sales between Aug. 19 and 24. Ethereum currently dominates the landscape, followed by Solana and Polygon. In the past week, CryptoSlam data shows sales volumes in the broader NFT market soared…"
